Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,Ratio8,Ratio9,Ratio10,Ratio11,Ratio12,Ratio13,Ratio14,Ratio15,Ratio16,Ratio17,Ratio18,Ratio19,Ratio20,Ratio21,Ratio22,Ratio23,Ratio24,Ratio25,Ratio26,IssuerRating
0.017668442,0.334211,3.18389074,0.064448074,0.310550342,25.51953044,4.823649364,0.878306878,2.4215,0.145449224,0.288866345,3.314605954,14.0828,0.012847594,0.294669,4.040513473,0.113963593,0.313882337,20.75458292,2.556120758,0.82637445,9.0792,0.097931631,0.259874146,3.412122177,8.938,A-
0.015138441,0.419102,2.836373255,9.64E-03,4.07E-01,44.77548918,33.88415398,0.660162744,-9.9344,0.147659981,0.316998955,2.952664044,12.8276,0.015932022,0.4009475,2.898839864,0.007945314,0.420579037,43.30825913,42.39315364,0.534872413,-8.659975,-0.065297655,0.349385899,3.071722662,-8.7729,BBB-
0.024996868,0.250882,3.045759716,0.008322125,0.372635008,20.4725496,35.87866016,1.563734066,-6.5755,0.121062297,0.443490791,2.699932341,14.4868,0.028625821,0.28124725,2.662695792,0.034599287,0.368724869,22.85490242,22.04178527,1.47889853,5.75045,0.136746872,0.446049698,2.639296473,15.8176,BBB
0.024543451,0.209701,2.60809181,0.013524799,0.503037147,20.6625769,21.34144187,1.795307464,9.4605,0.066193276,0.692395338,3.689657752,16.7412,0.026604809,0.22069475,2.41908703,0.013905798,0.497353613,21.89139109,21.9125117,1.768974628,15.9931,0.072897493,0.683652811,3.688678973,18.6475,BB
0.02190504,0.616585,4.21E+00,6.48E-03,0.617647231,19.7146817,34.78377999,1.193017003,13.1599,0.123414067,0.225624598,3.961304103,9.0912,0.022267747,0.6258425,4.170650988,0.009304595,0.607291821,18.43837689,29.02525193,1.181578936,14.80345,0.209720426,0.221477888,3.781687637,16.2551,BB+
0.014556377,0.109834,6.183601233,0.008482645,0.667340573,9.870887871,18.73454229,1.335771065,59.375,0.002153625,0.965573013,13.71790808,6.3016,0.015132446,0.113070333,6.073310502,0.025338973,0.674431768,9.807721722,11.24878569,1.282115462,43.8402,-0.00348548,0.961761834,14.252475,2.280266667,B
0.03236222,0.080159,1.633179737,0.069594276,0.29145053,59.43531273,7.693088495,1.182552381,6.0736,0.037132105,1.946645212,2.564532769,18.7612,0.028246396,0.0733785,1.97490066,0.065345273,0.295164035,48.93388274,8.40209961,1.161654861,10.372475,0.029825072,1.8984547,2.605513775,14.792,BBB+
0.005390472,0.058107,4.226320033,0.02880493,0.251465535,56.22175067,4.706937265,1.037695285,-4.1667,0.025953147,0.586752914,13.18028419,19.57,0.005694988,0.05625125,3.780216616,0.023686874,0.253543026,40.12019116,9.231813188,1.107250165,21.01945,0.030096637,0.628576884,13.36124845,27.2519,BB-
0.013430941,0.139293,3.163871323,0.073466476,0.331080084,17.29030529,3.902908718,1.446821271,82.7272,0.013860014,0.681524338,7.421029573,6.9876,0.014103044,0.14690975,3.072497264,0.039018855,0.33708608,17.48820229,15.68173532,1.755428307,14.333525,0.037886272,0.658773917,7.507109323,18.984,BBB
0.029807865,0.453668,1.504854657,0.026932701,0.272688095,50.03459792,21.16377858,1.475282714,-11.5291,0.20524109,0.342610882,2.72696112,19.1504,0.03406334,0.465663,1.344274421,0.033584337,0.263231945,57.75690431,20.04664951,1.358401107,-10.2922,0.214045294,0.37107605,2.674568932,21.2032,A
0.076430401,0.257936,0.51276661,0.034945041,0.480023179,73.56752995,19.79635351,1.646145179,2.4463,0.15370037,1.287422228,16.32868526,398.0532,0.070956327,0.24997825,0.673584992,0.084758165,0.514719374,76.02845527,9.528893585,1.553337051,-0.578725,0.152242852,1.232744315,33.20588018,717.6631,BBB
0.024524476,0.57584,0.770710206,0.060020346,0.142367481,67.79788929,18.96042667,1.484033863,-17.4619,0.491077557,0.281355605,1.728110791,27.3388,0.021276575,0.38779925,0.922340952,0.123595661,0.172220457,70.07582034,10.98583386,1.201515127,13.9877,0.24336936,0.58580313,1.925577992,16.9574,BBB
0.038040314,0.113754,1.520382529,0.052710496,0.473184398,38.87563708,7.76945628,1.44807542,32.7517,-0.141264417,1.703536603,18.00458565,-214.3216,0.028808291,0.098347,2.103401837,0.059418565,0.445132761,31.46775664,5.675411407,1.446616021,1.71135,-0.041727847,1.493711864,9.372626387,-57.9565,BB+
0.009526124,0.47982,1.659270084,0.011304848,0.253657351,49.38455077,43.52536678,1.017449664,-25,0.143497758,0.260121507,2.153548252,8.1204,0.013599539,0.5610835,1.328317569,0.041935235,0.251001975,60.00532147,19.98731124,1.092600152,12.631125,0.138304181,0.266581379,2.132735982,7.6981,BBB
0.014575593,0.100342,2.317087797,0.352216749,0.348099457,32.79979296,0.955704923,1.610056926,17.816,0.012236907,1.167762218,3.698731501,5.0632,0.013862184,0.100509,2.308743449,0.312362805,0.339160927,31.08717924,1.120546764,1.708524907,-15.384925,-0.01987114,1.170503421,3.475543522,-8.3063,BBB
0.003610906,0.074208,8.669652202,0.09596929,0.383935151,7.835551562,1.143990528,0.742160279,47.4226,0.024390244,0.568017686,1.884984026,4.9276,0.006934318,0.1369065,7.572841555,0.103544806,0.409303347,11.06486,1.109326664,0.693062507,0.91915,0.10058171,0.44709266,1.910085781,10.7721,BB
0.017476255,0.119467,5.74149473,0.041349116,0.669416554,10.63316334,4.149018635,1.372254954,36.6925,0.010614273,0.961302578,15.61440678,25.3592,0.017314699,0.12192225,5.620958226,0.028276319,0.667895082,10.8429667,12.22826873,1.317556915,44.6169,0.00499702,0.967084399,14.83250169,15.3254,B
0.010407214,0.060882,1.457963456,0.155657292,0.21679333,7.903256121,2.198300652,1.16504631,127.8745,0.003630609,1.218466425,11.11377246,5.412,0.010328338,0.06384,1.384760187,0.220432398,0.234816094,5.776260382,1.488662832,1.172213914,141.9581333,0.007577927,1.125499153,11.13060257,1.236266667,BB
0.013978306,0.499809,5.774916014,0.135406575,0.494688244,15.89120821,1.254469334,0.518482625,19.2203,0.172557963,0.168123073,2.986070696,9.3708,0.014364089,0.49037125,5.542660687,0.142328547,0.487248073,16.21820043,1.242613824,0.529470783,12.256,0.174023934,0.174327982,2.894859711,9.5543,A-
0.030812539,0.231914,2.046278893,0.080905762,0.364998745,40.9157326,5.744680727,1.417301451,-0.2183,0.109274783,0.731492291,2.629531337,21.3904,0.027572464,0.2177145,2.30604497,0.207285131,0.369023929,40.22657081,2.683019412,1.097898446,-1.694625,0.093041749,0.718001338,2.69171728,18.2848,A-
0.069845933,0.459019,1.205034625,0.00023218,0.403793869,44.58529916,3046.662109,0.83919598,11.0301,0.306950583,0.622269446,10.97359396,213.5196,0.064490235,0.46596075,1.300246031,0.053070917,0.418273571,40.67485016,768.1056873,0.822179254,9.74985,0.277552635,0.567212906,11.74859541,177.1848,BBB+
2.81E-05,0.004711,10.9609788,0.186140228,0.435074429,7.031677224,0.481585634,1.306233342,-37.8077,-0.003009441,8.278739534,4.67226183,-10.0636,0.01347407,0.0109915,5.741867111,0.129235896,0.396357485,19.4921224,17.96346762,1.307104837,908.959475,0.003814614,8.138084103,4.897264504,16.9854,B+
0.011785545,0.102725,0.441315359,0.150253253,0.095427602,122.1522219,9.345113464,1.138130143,4.4584,0.01541684,1.304386584,1.938649205,3.8744,0.023180838,0.11519225,0.365349504,0.205467519,0.100338843,106.0329828,7.312104656,1.163791342,0.236075,0.052019515,1.280845322,1.937870016,12.9583,AA
0.028194052,0.284378,2.778458024,0.002043485,0.381555351,22.7240903,158.1596685,1.859150889,-4.585,0.13693901,0.433639497,2.681118823,15.9192,0.028637193,0.28524925,2.745738023,0.005299922,0.373564236,22.91393652,101.3953347,1.626657951,1.15035,0.145449718,0.439549192,2.669424188,16.8776,BBB
0.019497357,0.37903,4.188096152,0.008015683,0.582128347,18.69360139,29.29173667,1.503085222,14.1184,0.134608582,0.36060424,3.419552624,16.596,0.023105346,0.4229545,3.477817483,0.008097291,0.575397501,22.24252336,35.39516114,1.381978113,5.455025,0.225832157,0.3888781,3.647726709,32.6176,BB-
0.005199431,0.087206,2.573428065,0.162821268,0.198450965,16.75293357,1.907558416,1.399543576,28.2185,-0.009825383,0.706798841,2.121610016,-1.0992,0.006617967,0.09725175,2.447664929,0.167522229,0.214351905,15.55605143,1.882508954,1.418184778,-11.1596,-0.068098897,0.695165284,2.140902024,-9.5781,BB+
0.016765969,0.120327,1.432987071,0.060179978,0.246362755,52.221918,8.784995551,2.027232426,28.4153,0.020993344,1.082444229,3.298446069,7.3276,0.01676543,0.11668475,1.499498655,0.07483546,0.249436003,50.97207882,7.23456699,1.947502567,11.386225,0.00935103,1.08228173,3.403853817,3.7732,BBB-
0.01178119,0.334107,1.672118085,0.005126183,0.217551686,46.38698477,73.74341169,3.617777778,-28.0281,0.066449814,0.246146807,1.897298177,3.4976,0.017342717,0.36672825,1.21205032,0.005689422,0.213839048,43.84746427,92.20618313,4.196424333,-31.290725,0.082082381,0.279454101,1.904139378,4.5937,BBB
0.058125972,0.165294,1.113238994,0.084064423,0.371160575,62.38265898,9.13390957,1.335893855,-16.9406,0.061337242,1.724144635,4.837996708,52.7952,0.028072815,0.120586,2.232136372,0.053368315,0.359814396,37.06700089,20.12622308,1.383426398,-12.0632,0.036986354,1.29474587,4.653407623,23.8166,BBB
0.016589785,0.477794,5.763117583,0.00471932,0.674707449,14.06042813,34.09768321,5.228181202,19.6479,0.033639144,0.227237015,5.865357708,4.9624,0.020881094,0.47848425,4.366944104,0.015752875,0.619082265,16.25948721,175.31818,2.559091996,33.39845,0.11610831,0.292256305,5.270561788,18.7764,BB-
0.003251857,0.090819,11.99844483,0.000465495,0.555163131,17.73066323,153.665748,3.299306868,-9.073,-0.100866824,0.43725638,10.59917827,-44.4056,0.005882657,0.094691,10.22337605,0.091375437,0.558911001,18.12611986,127.5173207,2.924906367,-25.15756667,-0.017723064,0.510088602,10.19747476,-6.4123,BB+
0.018725966,0.25,2.480555556,0.000906783,0.30730647,37.89473684,432,0.867048711,4.0462,0.134259259,0.481524829,2.54402382,16.8284,0.019686814,0.259166,2.342494511,0.026550099,0.305286036,38.35120467,121.4089405,0.967812889,16.415025,0.050450504,0.479588167,2.707425789,6.4079,BBB-
-0.016821017,0.0798,8.976618604,0.006526104,0.376488376,4.923046154,9.846092308,2.3370319,146.1538,-0.226932668,0.303156303,2.397371998,-16.1956,-0.016487392,0.09730775,17.35419654,0.009580251,0.32893507,6.584470042,21.99845535,2.713668241,38.85443333,-0.276468442,0.328306285,1.984925751,-15.3712,B
0.027039211,0.143146,0.270269142,0.61274991,0.056663203,641.9744445,4.600609374,0.864571869,-12.1119,0.071982456,1.115887768,1.990902627,16.1896,0.033975019,0.15714775,0.102519705,0.413058625,0.041978143,1233.73679,13.13217745,0.948087616,-4.445275,0.090198666,1.176372095,1.960635949,21.5323,AAA
0.008587162,0.11367,13.78514694,0.000452233,0.681196812,7.846144615,152.99982,1.263059,-22.7273,0.008543834,0.414648234,10.87934646,3.8848,0.006209859,0.08763925,172.2992355,0.013734745,0.670224069,6.229487119,73.31206247,1.196663117,-39.29245,-0.015920471,0.432618805,10.06337954,-15.9098,B+
0.014119412,0.307286,4.698187769,0.001328806,0.438318461,25.51937067,150.6143249,1.485426625,8.1268,0.056112652,0.285479352,2.792533061,5.556,0.020021698,0.30053275,3.034460235,0.002329695,0.374903014,45.29839639,142.04839,1.498934617,3.1344,0.097446086,0.400814011,2.341912825,9.7459,BBB
0.017014484,0.204542,6.736207754,0.017190444,0.566282848,13.51358916,8.475797829,1.410639036,99.4189,0.039897972,0.403383929,2.902210537,5.4784,0.021917671,0.2071615,4.091566391,0.018726021,0.474095256,16.45666137,12.83889967,2.263618082,63.727275,0.076551354,0.505298542,2.404876125,9.9779,B+
0.011910776,0.298306,3.823950184,0.231811388,0.476300923,12.00323051,1.021073477,0.905661416,-4.1146,0.153204245,0.377929852,3.677975168,16.2488,0.012823949,0.306648,3.439712012,0.182233138,0.486223388,31.92173673,1.431314524,0.924481054,-13.236975,0.09781595,0.397013895,3.867528263,9.5107,BBB
0.00367225,0.278414,3.384845147,0.044867052,0.295906459,35.35204246,6.478335283,1.371238991,35.3991,-0.18065518,0.30892591,1.853826472,-10.2,0.008849107,0.2956045,2.990959496,0.058251791,0.363473643,38.49643324,7.680431047,1.564124717,105.036525,-0.102295561,0.368049396,2.169516545,-6.4068,BBB-
0.052767104,0.190934,0.989241077,0.042871497,0.354831042,69.19123166,16.93743692,2.398525585,7.9681,0.124119305,1.34944341,3.445202675,59.6264,0.053442205,0.18867625,1.13487901,0.059680828,0.374167069,59.07773018,12.12433023,2.290624567,2.867475,0.112936782,1.370926602,3.620207599,57.351,BBB+
0.028047266,0.289632,3.816896245,0.120624297,0.491335435,21.83777632,2.139282566,1.512604594,17.5012,0.122062216,0.437758402,2.671101068,14.538,0.026218185,0.2918685,4.12301063,0.092134196,0.492675959,19.41593779,3.253407862,1.468948731,125.166175,0.131363586,0.403208122,2.835671859,15.4155,BB+
0.010192097,0.203262,3.861387125,0.001472837,0.351408381,22.50241803,173.9610009,0.76177437,-33.2498,0.02260471,0.442958097,2.593510416,2.5764,0.015945984,0.2567035,3.133761249,0.001292118,0.352855062,26.78865576,266.1406559,0.759741811,-3.192725,0.062250567,0.440485303,2.544901947,6.9668,BBB+
0.030608777,0.078292,1.751361076,0.042008005,0.283922427,54.15500124,12.44166547,1.156987398,16.8227,0.034517539,1.895365139,2.618790677,17.4432,0.027875499,0.0744465,2.014882475,0.058842787,0.295611459,49.17939337,9.381081393,1.193803895,11.80543333,0.029643781,1.851119876,2.593086077,14.1327,BBB+
0.012330226,0.48255,6.788848075,0.014825262,0.596054328,14.54543571,9.471446512,0.54941682,-48.2842,0.068074106,0.173445177,4.046798216,4.742,0.024662965,0.5326605,4.311815023,0.00786059,0.588183169,24.91982753,49.38146652,0.457845798,-7.392925,0.179348249,0.266898986,3.961108878,19.9226,BB
0.057349345,0.402701,-0.194032176,0.005970782,0.048614524,451.3962408,966.3694168,2.211090251,41.713,0.2253578,0.696558688,1.337933127,21.6068,0.05881742,0.4325515,-0.088385252,0.005262802,0.057052313,474.7829835,968.2885184,1.924523202,41.361775,0.252365434,0.661282107,1.367641436,23.3862,A-
0.009645628,0.090265,4.362768623,0.042230644,0.387292934,16.99990833,5.230741026,1.421997755,-8.1082,0.285840708,0.947787796,2.936576355,91.1744,0.009726058,0.08428225,4.80514692,0.03972602,0.41453454,15.48156949,5.166228141,1.504417601,-19.876,0.117388727,1.01044156,3.342697264,39.0242,BB-
0.032241503,0.185489,1.111396538,0.03020455,0.537118801,33.06650573,12.55690091,1.957690929,102.4489,0.072550486,1.098264709,6.05659204,49.5688,0.031104361,0.166247,1.598475447,0.007551137,0.497526371,35.41932975,12.55690091,1.65041283,29.8103,0.056697738,1.251751047,5.556880061,41.4035,BBB-
0.070738639,0.226932,0.030871566,0.001389088,0.169029479,267.4846092,1503.447976,1.277891778,18.1828,0.204676049,1.555553756,2.005765046,68.8972,0.066805621,0.21729925,0.126526976,0.000347272,0.189890399,182.4009477,1503.447976,1.280771436,21.575825,0.144727561,1.56130395,2.033446297,47.4943,A-
0.021096538,0.129093,3.278583936,0.064348221,0.481651376,11.34496343,3.670782939,1.26543987,10.4122,0.013714286,0.881303234,6.569003955,1.026,0.019155154,0.1275135,3.869925853,0.055084896,0.491695199,10.99086495,3.979859537,1.293307469,7.431525,0.015837052,0.840068626,6.59601662,7.1701,BB
0.143386014,0.714095,0.155554634,0.028678507,0.313376056,168.1999766,66.89771795,2.027226891,25.8199,0.544881126,0.84193326,2.353644613,105.07,0.134984797,0.68947375,0.130907158,0.065082779,0.330015852,153.3677567,42.3351392,2.469393128,144.497275,0.511056308,0.829119143,2.199198207,93.4218,A-
0.011157966,0.024699,5.216085614,0.081826805,0.472227563,11.89879919,2.341533952,1.508267057,-21.0357,0.002163942,3.663262292,3.778346555,4.4752,0.015599487,0.02274375,4.242590858,0.070501742,0.422955241,17.56624662,77.24282275,1.463393936,29.37435,0.005181031,4.770877986,3.687896043,12.0026,B+
0.025547198,0.203528,2.05802396,0.109758563,0.377151521,98.65867459,3.371393218,1.295935686,-20.0195,0.123727641,0.685708477,7.430045944,64.7004,0.030837206,0.22210275,1.839053226,0.144577159,0.371658139,132.92501,2.996892776,1.289628798,-20.063175,0.146712438,0.705715901,7.763453865,83.5677,AA-
0.014949014,0.061903,4.085024125,0.055994494,0.475501682,10.64419484,3.736457776,1.424956702,-28.0848,0.00635324,1.607110599,12.31350741,12.2692,0.022108416,0.09565575,3.216488563,0.080473486,0.498741077,15.17943808,3.662530447,1.402592697,-2.057375,0.009706881,1.529334487,9.344726672,13.1106,BB-
0.017549991,0.623859,4.269339881,0.005319355,0.695625895,18.89315348,29.96630055,5.72640131,13.2242,0.222957617,0.17773847,5.033703709,18.056,0.020948315,0.62762375,4.227942094,0.006289509,0.636690883,18.87560911,33.13812093,2.356757429,13.524625,0.184120417,0.210876763,4.161019201,14.3046,BBB-
0.024860344,0.363648,-1.10734064,0.093877551,0.382171125,52.76180177,3.980173081,2.813441015,15.218,0.217338162,0.392681442,3.227021756,27.7236,0.025648935,0.350987,-1.424982188,0.198665042,0.376794775,60.34278954,2.372038027,2.515396609,7.5394,0.220833859,0.402215299,3.170427645,27.9888,AAA
0.01573089,0.357976,3.076193218,0.17033204,0.484877929,18.96179744,1.479669673,1.369660276,14.5756,0.042369217,0.341381219,3.634392741,5.3384,0.01419678,0.36518875,3.453843798,0.09496105,0.494049516,18.65394765,4.582288047,1.863050636,11.6236,0.051004165,0.323672359,3.814815331,6.3475,BB
0.030041416,0.18014,1.822875308,0.096549436,0.351630403,30.79993689,4.762876838,1.368958333,-4.2818,0.082401872,0.897625853,3.644345238,28.0948,0.024322035,0.15212025,2.10480578,0.087494184,0.358436437,24.48671723,4.639499042,1.350326053,-1.1504,0.022700297,0.921637367,3.827717941,8.0409,BB
0.023382046,0.109732,1.018123591,0.059788179,0.305532359,25.09072058,7.88565504,1.716830244,180.4878,0.083015267,1.312734864,3.749510763,44.1528,0.008603352,0.07325825,2.806567611,0.049700515,0.322986142,14.38285638,8.370654063,1.768327001,203.0644,-0.00091877,1.197854502,3.909907621,0.8992,B
0.017958354,0.289258,0.694440292,0.103941685,0.152127485,102.0190715,6.889599636,1.798419276,11.6607,0.146019629,0.37662231,1.730859458,10.1152,0.015970414,0.28688375,0.889292384,0.255793512,0.157548574,335.4430013,3.300665478,1.595992538,7.40105,0.115092287,0.362691305,1.730183017,7.4194,AA
0.008294453,0.051943,4.328228774,0.034586995,0.334298269,15.0027142,5.708113069,1.24005414,-12.9481,-0.0047391,1.270610684,3.844787355,-0.0448,0.007759923,0.05745825,3.950503663,0.03564253,0.336612736,17.30454601,6.218073814,1.294887867,111.411825,-0.002058832,1.295794527,3.819435771,1.2456,BB
0.009196871,0.084142,1.133441284,0.325653813,0.232352409,137.6247588,0.986999615,1.286815488,-12.8726,0.037472933,0.887579985,4.060969171,13.3908,0.003133469,0.06055875,1.379719438,0.376110564,0.222795403,91.83632962,0.671786044,1.27842062,-25.360325,0.018966739,0.902134196,4.042982623,7.2856,BBB-
0.008979655,0.158612,6.357463142,3.64E-05,0.428451165,10.54909634,4187.991248,1.187820656,-14.1804,0.021208908,0.411629901,2.368809779,5.722,0.010395754,0.110934,5.734530457,0.016277723,0.419616279,15.33262372,1154.11268,1.203322394,-3.650625,0.014209322,0.716613499,2.491056144,6.8574,BBB
0.022534678,0.335935,1.745186889,0.102534382,0.279622286,52.1254414,5.48863088,0.509493409,2.4078,0.118601903,0.468435792,3.188192268,18.1156,0.011260373,0.22374475,1.70399208,0.06021231,0.273520996,34.35285976,6.682891736,0.648698289,-1.659433333,0.059341773,0.470332308,3.086491358,9.2438,A-
0.017241707,0.324115,4.244435161,0.138946514,0.42105463,19.34568937,1.68905889,0.6523145,18.5961,0.09840558,0.304881985,4.170335762,12.56,0.008049225,0.2161005,83.77973092,0.147947113,0.424018502,12.19362029,0.942926439,0.648918647,-2.423575,0.030546309,0.276659668,4.21311073,3.9997,BBB-
0.023687903,0.038836,-0.193124111,0.444992114,0.142351951,149.1603066,2.04872375,0.925768823,1.3146,0.017301619,3.341678361,2.802863436,16.71,0.027613774,0.041118667,-0.096831544,0.291048686,0.149546491,157.0755418,3.921980381,0.957334524,5.941333333,0.019334922,3.609352411,2.826294259,20.2884,A+
0.011234453,0.150426,1.154013744,0.423853968,0.126687565,229.7520178,1.814845782,0.808090081,68.7323,0.071930832,0.647838958,1.873032198,9.1496,0.003302554,0.12588925,1.523738194,0.364360781,0.130498591,225.9868026,1.655997206,0.856453611,6.056975,0.047163564,0.622272956,1.906703716,6.0199,AA+
0.011692338,0.129662,2.606376288,0.007138016,0.207119791,39.23319772,46.01915011,1.611609377,-5.6891,0.057137212,0.524716813,2.13790488,6.82,0.016042913,0.13871275,2.194553777,0.022407269,0.219769174,49.53883049,33.32589118,1.641547559,9.080325,0.086624366,0.603623311,2.150019646,12.0878,BB+
-0.008961168,0.070432,18.50543657,0.01976593,0.63806837,2.782574377,2.526284632,2.120588235,-11.1112,-0.125458547,0.45237305,7.908136483,-41.0572,-0.022457332,-0.04620175,19.65897869,0.037321989,0.612402758,-1.998443254,-0.733086398,1.979976659,-11.1112,-0.537961163,0.445399089,6.631565428,-112.3421,B+
0.024638914,0.336778,4.435403663,0.018813301,0.744860188,15.28175188,10.46224881,2.266234808,33.2939,0.090819008,0.435332507,11.29731774,46.7072,0.022737599,0.3333165,4.812562368,0.015180649,0.724281344,13.67843804,13.9715731,1.999502963,20.836775,0.067333409,0.405966255,10.55414194,27.7182,BB-
0.019136799,0.312079,1.801352338,0.123966649,0.288125371,46.15651952,3.879402185,0.75618891,-4.8484,0.108887183,0.444003735,3.168323887,15.7436,0.027158052,0.35915425,1.626161126,0.100681306,0.280175314,47.53858524,6.387671611,0.633328812,0.542833333,0.137099141,0.461307816,3.12899451,20.4256,A-
0.029213245,0.449698,0.924366172,0.079146416,0.212683374,190.7229816,10.93612867,1.415805243,-12.4895,0.14264214,0.409361929,1.693692754,11.1704,0.032713706,0.44393075,0.898323864,0.122539466,0.231258658,193.4781748,7.356785402,1.277142231,0.274725,0.181385097,0.434509682,1.768953426,15.6836,A+
0.002602189,0.061606,6.259847847,0.031219011,0.430697925,8.597059424,4.84469584,1.097535629,311.8,-0.018490814,1.057390534,4.130684788,-8.1152,0.002602189,0.061606,6.259847847,0.031219011,0.430697925,8.597059424,4.84469584,1.097535629,311.8,-0.018490814,1.057390534,4.130684788,-8.1152,B
0.037037835,0.198976,-0.011182574,0.427718901,0.20940705,101.0384623,1.87153274,1.488378066,7.1625,0.122148338,0.842454538,2.461391599,26.5832,0.033871121,0.1813695,0.012755163,0.346934474,0.201735745,91.18947261,2.352900926,1.509203483,5.6749,0.112964389,0.858483045,2.478536618,24.4871,A
0.017088077,0.211067,0.509661935,0.287492519,0.200239664,106.0482976,1.810149958,1.81541976,0.3693,0.112621359,0.493708808,1.966398039,10.752,0.017372049,0.21315775,0.097634746,0.378996999,0.199206141,106.195116,1.429283943,1.93397448,10.12635,0.225798897,0.482391761,1.935447994,11.4296,A+
0.007855889,0.023374,6.407832026,0.001615432,0.399336249,14.16283792,95.53477944,1.292756348,36.5111,-0.004986879,2.636669909,3.08354122,-0.9252,0.005492448,0.01733075,8.715240721,0.003068182,0.376103207,12.29838716,55.70743545,1.351688196,51.746175,-0.003735264,3.289885721,2.757209947,-0.6044,BB-
0.029648511,0.286811,3.131258513,0.050216017,0.535651999,22.62620111,5.586019726,1.560316414,6.6666,0.099103713,0.523879796,6.097341513,34.3064,0.030865727,0.24038675,3.084085598,0.042503732,0.573535804,22.51757527,6.75733246,1.788124255,42.2773,0.033971008,0.676077203,11.27898159,23.9947,BB+
0.020709355,0.116928,0.647708349,0.267969888,0.235258272,133.0097338,1.98881795,1.162183853,4.8073,0.050614478,1.072278029,3.731038403,20.428,0.019423094,0.11401175,0.86600252,0.274146419,0.234379583,127.1655266,1.897703498,1.116087107,-7.795075,0.047313795,1.060652971,4.056920752,20.7252,BBB+
0.013849618,0.037048,3.623296587,0.005600663,0.397632821,22.92496573,48.32033722,1.414639438,6986.4023,0.006138189,2.904603588,2.492630726,3.3248,0.021913397,0.0419205,3.333941111,0.011307835,0.416172828,29.42867713,32.9452831,1.405825957,2167.6405,0.01344578,3.08818459,2.322312933,14.1875,BB
0.024582866,0.19306,2.255440363,0.244200549,0.41386964,48.4974404,1.244635536,1.196741533,9.7253,0.096332092,0.651568529,3.385008518,20.7604,0.032808903,0.19075925,1.700696193,0.203628663,0.391520273,56.43154062,2.120613907,1.207302513,5.641,0.103912315,0.861942907,3.339450338,30.1566,A
0.017810808,0.076746,1.877973099,0.242962252,0.200275491,57.35667129,2.11453166,1.07463792,32.5082,0.024945044,1.340679758,2.570993247,15.3672,0.024637314,0.09397825,1.519191479,0.230396079,0.195195364,68.03960171,3.262192854,1.089604513,108.89845,0.032541225,1.380590198,2.53776316,13.8365,A-
0.020807244,0.214998,5.050249637,0.019676589,0.514882978,14.87413787,9.823887088,1.430395686,65.659,0.061597148,0.462921438,2.468503238,6.936,0.020788997,0.2139375,5.129310333,0.020313267,0.517910173,14.98243866,9.522770137,1.458433118,92.638225,0.062783997,0.464741557,2.562774124,7.948,B+
-0.001123387,0.223652,60.64590219,0.97715561,1.634715717,-0.000250602,0.002916429,0.039732059,2098.146,230.8697643,0.020829777,62.21635184,6.546,0.387512149,-0.352964,60.64590219,0.956015889,43.39542067,-652.2560154,79.96550442,1.800518833,9342.314333,-4.890428539,1018.867739,17.58303128,722.8686667,BBB+
0.017604251,0.375613,3.525416,0.084688347,0.426592757,35.8359269,3.046972656,1.912540943,1.0751,0.151418601,0.293065756,2.716655594,12.2136,0.016269422,0.36027925,3.794903761,0.057730886,0.425270825,28.62723932,4.514896122,2.07660973,17.80235,0.064112864,0.290964176,2.742487621,5.0779,BBB
0.030707184,0.146056,0.722826828,0.000505988,0.236752785,50.66661472,1165.332139,1.473779713,-3.9561,0.079044118,0.955796031,2.531385828,18.7688,0.031314186,0.15298825,0.532930238,0.000379476,0.231900815,52.15510992,1691.326702,1.571858962,0.478075,0.085076049,0.939571122,2.475108267,19.8476,BBB+
0.031999851,0.337495,2.405659244,0.196147998,0.368138224,28.66662076,1.955552424,1.515344828,-6.383,0.250802711,0.418405045,2.76914333,31.4368,0.027913729,0.30577125,3.055784795,0.208610703,0.389523163,24.09016893,1.525030606,1.444948156,3.174225,0.227146294,0.400694982,2.888572892,27.8041,A-
0.01695169,0.167037,2.525727318,0.078643579,0.311192606,24.13780648,3.210992606,1.236267422,-26.982,-0.056315622,0.470456161,6.020049561,-18.8036,0.021700621,0.2611105,1.6571829,0.121040731,0.314480651,34.54859129,3.295296066,1.300730559,-10.6299,0.373902489,0.438693671,5.481349542,101.2146,A+
0.004248646,0.573551,8.596202101,0.009226874,0.368119614,12.33926885,12.43965364,0.504821736,-11.9179,-0.011825649,0.073668159,1.737967874,-1.3244,0.004149516,0.566411,8.718491664,0.029396807,0.387148053,10.52459135,15.28887594,0.685370862,-7.370075,0.0286721,0.076158525,1.805383752,-0.2287,BBB
0.037180114,0.373905,-1.709145185,0.441827548,0.125162919,191.1570631,3.272739617,3.923246074,38.8406,0.250737521,0.484037103,1.408583261,17.2672,0.035058592,0.36838025,-1.733378085,0.231345696,0.12815418,156.1469404,11.49584691,4.77386442,30.1028,0.216471268,0.469366575,1.422357131,14.4841,A-
